STATIONS_ID;MESS_DATUM;QN_4;VK_TER;eor
       2306;1992092814;   10;   6;eor
       2306;1992092821;   10;   6;eor
       2306;1992092907;   10;   6;eor
       2306;1992092914;   10;   7;eor
       2306;1992092921;   10;   6;eor
       2306;1992093007;   10;   6;eor
       2306;1992093014;   10;   7;eor
       2306;1992093021;   10;   6;eor
       2306;1992100107;   10;   6;eor
       2306;1992100114;   10;   7;eor
       2306;1992100121;   10;   6;eor
       2306;1992100207;   10;   6;eor
       2306;1992100214;   10;   7;eor
       2306;1992100221;   10;   6;eor
       2306;1992100307;   10;   6;eor
       2306;1992100314;   10;   7;eor
       2306;1992100321;   10;   7;eor
       2306;1992100407;   10;   7;eor
       2306;1992100414;   10;   7;eor
       2306;1992100421;   10;   7;eor
       2306;1992100507;   10;   6;eor
       2306;1992100514;   10;   7;eor
       2306;1992100521;   10;   6;eor
       2306;1992100607;   10;   6;eor
       2306;1992100614;   10;   6;eor
       2306;1992100621;   10;   6;eor
       2306;1992100707;   10;   6;eor
       2306;1992100714;   10;   7;eor
       2306;1992100721;   10;   6;eor
       2306;1992100807;   10;   6;eor
       2306;1992100814;   10;   7;eor
       2306;1992100821;   10;   6;eor
       2306;1992100907;   10;   6;eor
       2306;1992100914;   10;   7;eor
       2306;1992100921;   10;   6;eor
       2306;1992101007;   10;   6;eor
       2306;1992101014;   10;   7;eor
       2306;1992101021;   10;   6;eor
       2306;1992101107;   10;   6;eor
       2306;1992101114;   10;   7;eor
       2306;1992101121;   10;   7;eor
       2306;1992101207;   10;   7;eor
       2306;1992101214;   10;   7;eor
       2306;1992101221;   10;   7;eor
       2306;1992101307;   10;   6;eor
       2306;1992101314;   10;   7;eor
       2306;1992101321;   10;   6;eor
       2306;1992101407;   10;   6;eor
       2306;1992101414;   10;   6;eor
       2306;1992101421;   10;   6;eor
       2306;1992101507;   10;   6;eor
       2306;1992101514;   10;   6;eor
       2306;1992101521;   10;   6;eor
       2306;1992101607;   10;   6;eor
       2306;1992101614;   10;   7;eor
       2306;1992101621;   10;   6;eor
       2306;1992101707;   10;   6;eor
       2306;1992101714;   10;   6;eor
       2306;1992101721;   10;   6;eor
       2306;1992101807;   10;   6;eor
       2306;1992101814;   10;   6;eor
       2306;1992101821;   10;   6;eor
       2306;1992101907;   10;   6;eor
       2306;1992101914;   10;   6;eor
       2306;1992101921;   10;   6;eor
       2306;1992102007;   10;   6;eor
       2306;1992102014;   10;   7;eor
       2306;1992102021;   10;   6;eor
       2306;1992102107;   10;   6;eor
       2306;1992102114;   10;   6;eor
       2306;1992102121;   10;   6;eor
       2306;1992102207;   10;   6;eor
       2306;1992102214;   10;   7;eor
       2306;1992102221;   10;   6;eor
       2306;1992102307;   10;   6;eor
       2306;1992102314;   10;   6;eor
       2306;1992102321;   10;   6;eor
       2306;1992102407;   10;   6;eor
       2306;1992102414;   10;   6;eor
       2306;1992102421;   10;   6;eor
       2306;1992102507;   10;   6;eor
       2306;1992102514;   10;   6;eor
       2306;1992102521;   10;   6;eor
       2306;1992102607;   10;   6;eor
       2306;1992102614;   10;   7;eor
       2306;1992102621;   10;   6;eor
       2306;1992102707;   10;   6;eor
       2306;1992102714;   10;   6;eor
       2306;1992102721;   10;   6;eor
       2306;1992102807;   10;   6;eor
       2306;1992102814;   10;   7;eor
       2306;1992102821;   10;   6;eor
       2306;1992102907;   10;   6;eor
       2306;1992102914;   10;   6;eor
       2306;1992102921;   10;   6;eor
       2306;1992103007;   10;   6;eor
       2306;1992103014;   10;   7;eor
       2306;1992103021;   10;   6;eor
       2306;1992103107;   10;   6;eor
       2306;1992103114;   10;   7;eor
       2306;1992103121;   10;   6;eor
       2306;1992110107;   10;   6;eor
       2306;1992110114;   10;   6;eor
       2306;1992110121;   10;   6;eor
       2306;1992110207;   10;   6;eor
       2306;1992110214;   10;   6;eor
       2306;1992110221;   10;   6;eor
       2306;1992110307;   10;   6;eor
       2306;1992110314;   10;   7;eor
       2306;1992110321;   10;   6;eor
       2306;1992110407;   10;   6;eor
       2306;1992110414;   10;   7;eor
       2306;1992110421;   10;   6;eor
       2306;1992110507;   10;   6;eor
       2306;1992110514;   10;   6;eor
       2306;1992110521;   10;   6;eor
       2306;1992110607;   10;   6;eor
       2306;1992110614;   10;   6;eor
       2306;1992110621;   10;   6;eor
       2306;1992110707;   10;   6;eor
       2306;1992110714;   10;   6;eor
       2306;1992110721;   10;   7;eor
       2306;1992110807;   10;   6;eor
       2306;1992110814;   10;   7;eor
       2306;1992110821;   10;   7;eor
       2306;1992110907;   10;   6;eor
       2306;1992110914;   10;   7;eor
       2306;1992110921;   10;   6;eor
       2306;1992111007;   10;   6;eor
       2306;1992111014;   10;   6;eor
       2306;1992111021;   10;   6;eor
       2306;1992111107;   10;   6;eor
       2306;1992111114;   10;   6;eor
       2306;1992111121;   10;   7;eor
       2306;1992111207;   10;   6;eor
       2306;1992111214;   10;   6;eor
       2306;1992111221;   10;   6;eor
       2306;1992111307;   10;   6;eor
       2306;1992111314;   10;   6;eor
       2306;1992111321;   10;   6;eor
       2306;1992111407;   10;   6;eor
       2306;1992111414;   10;   7;eor
       2306;1992111421;   10;   6;eor
       2306;1992111507;   10;   6;eor
       2306;1992111514;   10;   7;eor
       2306;1992111521;   10;   6;eor
       2306;1992111607;   10;   6;eor
       2306;1992111614;   10;   6;eor
       2306;1992111621;   10;   6;eor
       2306;1992111707;   10;   6;eor
       2306;1992111714;   10;   6;eor
       2306;1992111721;   10;   6;eor
       2306;1992111807;   10;   5;eor
       2306;1992111814;   10;   7;eor
       2306;1992111821;   10;   6;eor
       2306;1992111907;   10;   7;eor
       2306;1992111914;   10;   7;eor
       2306;1992111921;   10;   7;eor
       2306;1992112007;   10;   6;eor
       2306;1992112014;   10;   7;eor
       2306;1992112021;   10;   6;eor
       2306;1992112107;   10;   7;eor
       2306;1992112114;   10;   7;eor
       2306;1992112121;   10;   7;eor
       2306;1992112207;   10;   6;eor
       2306;1992112214;   10;   6;eor
       2306;1992112221;   10;   6;eor
       2306;1992112307;   10;   5;eor
       2306;1992112314;   10;   5;eor
       2306;1992112321;   10;   6;eor
       2306;1992112407;   10;   6;eor
       2306;1992112414;   10;   6;eor
       2306;1992112421;   10;   6;eor
       2306;1992112507;   10;   6;eor
       2306;1992112514;   10;   6;eor
       2306;1992112521;   10;   6;eor
       2306;1992112607;   10;   6;eor
       2306;1992112614;   10;   7;eor
       2306;1992112621;   10;   6;eor
       2306;1992112707;   10;   6;eor
       2306;1992112714;   10;   7;eor
       2306;1992112721;   10;   6;eor
       2306;1992112807;   10;   6;eor
       2306;1992112814;   10;   7;eor
       2306;1992112821;   10;   7;eor
       2306;1992112907;   10;   6;eor
       2306;1992112914;   10;   2;eor
       2306;1992112921;   10;   3;eor
       2306;1992113007;   10;   6;eor
       2306;1992113014;   10;   7;eor
       2306;1992113021;   10;   6;eor
       2306;1992120107;   10;   6;eor
       2306;1992120114;   10;   7;eor
       2306;1992120121;   10;   6;eor
       2306;1992120207;   10;   6;eor
       2306;1992120214;   10;   7;eor
       2306;1992120221;   10;   6;eor
       2306;1992120307;   10;   6;eor
       2306;1992120314;   10;   7;eor
       2306;1992120321;   10;   6;eor
       2306;1992120407;   10;   6;eor
       2306;1992120414;   10;   6;eor
       2306;1992120421;   10;   6;eor
       2306;1992120507;   10;   6;eor
       2306;1992120514;   10;   6;eor
       2306;1992120521;   10;   6;eor
       2306;1992120607;   10;   6;eor
       2306;1992120614;   10;   6;eor
       2306;1992120621;   10;   6;eor
       2306;1992120707;   10;   6;eor
       2306;1992120714;   10;   6;eor
       2306;1992120721;   10;   6;eor
       2306;1992120807;   10;   6;eor
       2306;1992120814;   10;   6;eor
       2306;1992120821;   10;   6;eor
       2306;1992120907;   10;   6;eor
       2306;1992120914;   10;   6;eor
       2306;1992120921;   10;   6;eor
       2306;1992121007;   10;   6;eor
       2306;1992121014;   10;   6;eor
       2306;1992121021;   10;   6;eor
       2306;1992121107;   10;   6;eor
       2306;1992121114;   10;   6;eor
       2306;1992121121;   10;   6;eor
       2306;1992121207;   10;   6;eor
       2306;1992121214;   10;   7;eor
       2306;1992121221;   10;   6;eor
       2306;1992121307;   10;   7;eor
       2306;1992121314;   10;   7;eor
       2306;1992121321;   10;   6;eor
       2306;1992121407;   10;   6;eor
       2306;1992121414;   10;   6;eor
       2306;1992121421;   10;   6;eor
       2306;1992121507;   10;   6;eor
       2306;1992121514;   10;   6;eor
       2306;1992121521;   10;   6;eor
       2306;1992121607;   10;   6;eor
       2306;1992121614;   10;   7;eor
       2306;1992121621;   10;   6;eor
       2306;1992121707;   10;   6;eor
       2306;1992121714;   10;   6;eor
       2306;1992121721;   10;   6;eor
       2306;1992121807;   10;   6;eor
       2306;1992121814;   10;   6;eor
       2306;1992121821;   10;   6;eor
       2306;1992121907;   10;   6;eor
       2306;1992121914;   10;   6;eor
       2306;1992121921;   10;   6;eor
       2306;1992122007;   10;   6;eor
       2306;1992122014;   10;   6;eor
       2306;1992122021;   10;   6;eor
       2306;1992122107;   10;   6;eor
       2306;1992122114;   10;   7;eor
       2306;1992122121;   10;   6;eor
       2306;1992122207;   10;   6;eor
       2306;1992122214;   10;   6;eor
       2306;1992122221;   10;   6;eor
       2306;1992122307;   10;   6;eor
       2306;1992122314;   10;   6;eor
       2306;1992122321;   10;   6;eor
       2306;1992122407;   10;   6;eor
       2306;1992122414;   10;   6;eor
       2306;1992122421;   10;   6;eor
       2306;1992122507;   10;   6;eor
       2306;1992122514;   10;   7;eor
       2306;1992122521;   10;   6;eor
       2306;1992122607;   10;   6;eor
       2306;1992122614;   10;   6;eor
       2306;1992122621;   10;   6;eor
       2306;1992122707;   10;   6;eor
       2306;1992122714;   10;   6;eor
       2306;1992122721;   10;   6;eor
       2306;1992122807;   10;   6;eor
       2306;1992122814;   10;   6;eor
       2306;1992122821;   10;   6;eor
       2306;1992122907;   10;   6;eor
       2306;1992122914;   10;   6;eor
       2306;1992122921;   10;   6;eor
       2306;1992123007;   10;   6;eor
       2306;1992123014;   10;   6;eor
       2306;1992123021;   10;   6;eor
       2306;1992123107;   10;   6;eor
       2306;1992123114;   10;   7;eor
       2306;1992123121;   10;   6;eor
       2306;1993010107;   10;   6;eor
       2306;1993010114;   10;   6;eor
       2306;1993010121;   10;   6;eor
       2306;1993010207;   10;   6;eor
       2306;1993010214;   10;   7;eor
       2306;1993010221;   10;   6;eor
       2306;1993010307;   10;   6;eor
       2306;1993010314;   10;   6;eor
       2306;1993010321;   10;   6;eor
       2306;1993010407;   10;   6;eor
       2306;1993010414;   10;   7;eor
       2306;1993010421;   10;   6;eor
       2306;1993010507;   10;   6;eor
       2306;1993010514;   10;   6;eor
       2306;1993010521;   10;   6;eor
       2306;1993010607;   10;   6;eor
       2306;1993010614;   10;   3;eor
       2306;1993010621;   10;   3;eor
       2306;1993010707;   10;   6;eor
       2306;1993010714;   10;   6;eor
       2306;1993010721;   10;   6;eor
       2306;1993010807;   10;   6;eor
       2306;1993010814;   10;   7;eor
       2306;1993010821;   10;   6;eor
       2306;1993010907;   10;   6;eor
       2306;1993010914;   10;   6;eor
       2306;1993010921;   10;   6;eor
       2306;1993011007;   10;   6;eor
       2306;1993011014;   10;   6;eor
       2306;1993011021;   10;   6;eor
       2306;1993011107;   10;   6;eor
       2306;1993011114;   10;   6;eor
       2306;1993011121;   10;   6;eor
       2306;1993011207;   10;   6;eor
       2306;1993011214;   10;   6;eor
       2306;1993011221;   10;   6;eor
       2306;1993011307;   10;   6;eor
       2306;1993011314;   10;   6;eor
       2306;1993011321;   10;   6;eor
       2306;1993011407;   10;   6;eor
       2306;1993011414;   10;   6;eor
       2306;1993011421;   10;   6;eor
       2306;1993011507;   10;   6;eor
       2306;1993011514;   10;   6;eor
       2306;1993011521;   10;   6;eor
       2306;1993011607;   10;   6;eor
       2306;1993011614;   10;   6;eor
       2306;1993011621;   10;   6;eor
       2306;1993011707;   10;   6;eor
       2306;1993011714;   10;   6;eor
       2306;1993011721;   10;   6;eor
       2306;1993011807;   10;   6;eor
       2306;1993011814;   10;   6;eor
       2306;1993011821;   10;   6;eor
       2306;1993011907;   10;   6;eor
       2306;1993011914;   10;   6;eor
       2306;1993011921;   10;   7;eor
       2306;1993012007;   10;   5;eor
       2306;1993012014;   10;   5;eor
       2306;1993012021;   10;   5;eor
       2306;1993012107;   10;   6;eor
       2306;1993012114;   10;   6;eor
       2306;1993012121;   10;   6;eor
       2306;1993012207;   10;   6;eor
       2306;1993012214;   10;   7;eor
       2306;1993012221;   10;   6;eor
       2306;1993012307;   10;   6;eor
       2306;1993012314;   10;   6;eor
       2306;1993012321;   10;   6;eor
       2306;1993012407;   10;   7;eor
       2306;1993012414;   10;   6;eor
       2306;1993012421;   10;   6;eor
       2306;1993012507;   10;   6;eor
       2306;1993012514;   10;   7;eor
       2306;1993012521;   10;   7;eor
       2306;1993012607;   10;   6;eor
       2306;1993012614;   10;   6;eor
       2306;1993012621;   10;   6;eor
       2306;1993012707;   10;   6;eor
       2306;1993012714;   10;   7;eor
       2306;1993012721;   10;   6;eor
       2306;1993012807;   10;   7;eor
       2306;1993012814;   10;   7;eor
       2306;1993012821;   10;   7;eor
       2306;1993012907;   10;   6;eor
       2306;1993012914;   10;   7;eor
       2306;1993012921;   10;   6;eor
       2306;1993013007;   10;   6;eor
       2306;1993013014;   10;   6;eor
       2306;1993013021;   10;   6;eor
       2306;1993013107;   10;   6;eor
       2306;1993013114;   10;   7;eor
       2306;1993013121;   10;   6;eor
       2306;1993020107;   10;   2;eor
       2306;1993020114;   10;   1;eor
       2306;1993020121;   10;   2;eor
       2306;1993020207;   10;   6;eor
       2306;1993020214;   10;   3;eor
       2306;1993020221;   10;   3;eor
       2306;1993020307;   10;   3;eor
       2306;1993020314;   10;   3;eor
       2306;1993020321;   10;   6;eor
       2306;1993020407;   10;   3;eor
       2306;1993020414;   10;   4;eor
       2306;1993020421;   10;   3;eor
       2306;1993020507;   10;   5;eor
       2306;1993020514;   10;   5;eor
       2306;1993020521;   10;   6;eor
       2306;1993020607;   10;   6;eor
       2306;1993020614;   10;   6;eor
       2306;1993020621;   10;   6;eor
       2306;1993020707;   10;   6;eor
       2306;1993020714;   10;   7;eor
       2306;1993020721;   10;   6;eor
       2306;1993020807;   10;   6;eor
       2306;1993020814;   10;   6;eor
       2306;1993020821;   10;   6;eor
       2306;1993020907;   10;   6;eor
       2306;1993020914;   10;   3;eor
       2306;1993020921;   10;   6;eor
       2306;1993021007;   10;   3;eor
       2306;1993021014;   10;   3;eor
       2306;1993021021;   10;   2;eor
       2306;1993021107;   10;   3;eor
       2306;1993021114;   10;   3;eor
       2306;1993021121;   10;   6;eor
       2306;1993021207;   10;   4;eor
       2306;1993021214;   10;   4;eor
       2306;1993021221;   10;   6;eor
       2306;1993021307;   10;   6;eor
       2306;1993021314;   10;   6;eor
       2306;1993021321;   10;   6;eor
       2306;1993021407;   10;   6;eor
       2306;1993021414;   10;   6;eor
       2306;1993021421;   10;   6;eor
       2306;1993021507;   10;   4;eor
       2306;1993021514;   10;   3;eor
       2306;1993021521;   10;   6;eor
       2306;1993021607;   10;   2;eor
       2306;1993021614;   10;   6;eor
       2306;1993021621;   10;   6;eor
       2306;1993021707;   10;   6;eor
       2306;1993021714;   10;   7;eor
       2306;1993021721;   10;   6;eor
       2306;1993021807;   10;   6;eor
       2306;1993021814;   10;   6;eor
       2306;1993021821;   10;   6;eor
       2306;1993021907;   10;   6;eor
       2306;1993021914;   10;   6;eor
       2306;1993021921;   10;   6;eor
       2306;1993022007;   10;   6;eor
       2306;1993022014;   10;   6;eor
       2306;1993022021;   10;   6;eor
       2306;1993022107;   10;   6;eor
       2306;1993022114;   10;   7;eor
       2306;1993022121;   10;   6;eor
       2306;1993022207;   10;   6;eor
       2306;1993022214;   10;   7;eor
       2306;1993022221;   10;   7;eor
       2306;1993022307;   10;   6;eor
       2306;1993022314;   10;   7;eor
       2306;1993022321;   10;   6;eor
       2306;1993022407;   10;   6;eor
       2306;1993022414;   10;   6;eor
       2306;1993022421;   10;   6;eor
       2306;1993022507;   10;   6;eor
       2306;1993022514;   10;   7;eor
       2306;1993022521;   10;   6;eor
       2306;1993022607;   10;   6;eor
       2306;1993022614;   10;   7;eor
       2306;1993022621;   10;   5;eor
       2306;1993022707;   10;   5;eor
       2306;1993022714;   10;   7;eor
       2306;1993022721;   10;   7;eor
       2306;1993022807;   10;   6;eor
       2306;1993022814;   10;   6;eor
       2306;1993022821;   10;   6;eor
       2306;1993030107;   10;   6;eor
       2306;1993030114;   10;   7;eor
       2306;1993030121;   10;   6;eor
       2306;1993030207;   10;   6;eor
       2306;1993030214;   10;   6;eor
       2306;1993030221;   10;   6;eor
       2306;1993030307;   10;   6;eor
       2306;1993030314;   10;   6;eor
       2306;1993030321;   10;   6;eor
       2306;1993030407;   10;   6;eor
       2306;1993030414;   10;   6;eor
       2306;1993030421;   10;   6;eor
       2306;1993030507;   10;   6;eor
       2306;1993030514;   10;   6;eor
       2306;1993030521;   10;   6;eor
       2306;1993030607;   10;   6;eor
       2306;1993030614;   10;   7;eor
       2306;1993030621;   10;   6;eor
       2306;1993030707;   10;   2;eor
       2306;1993030714;   10;   3;eor
       2306;1993030721;   10;   6;eor
       2306;1993030807;   10;   6;eor
       2306;1993030814;   10;   7;eor
       2306;1993030821;   10;   6;eor
       2306;1993030907;   10;   6;eor
       2306;1993030914;   10;   7;eor
       2306;1993030921;   10;   6;eor
       2306;1993031007;   10;   6;eor
       2306;1993031014;   10;   6;eor
       2306;1993031021;   10;   6;eor
       2306;1993031107;   10;   6;eor
       2306;1993031114;   10;   6;eor
       2306;1993031121;   10;   6;eor
       2306;1993031207;   10;   6;eor
       2306;1993031214;   10;   6;eor
       2306;1993031221;   10;   6;eor
       2306;1993031307;   10;   2;eor
       2306;1993031314;   10;   6;eor
       2306;1993031321;   10;   6;eor
       2306;1993031407;   10;   4;eor
       2306;1993031414;   10;   6;eor
       2306;1993031421;   10;   6;eor
       2306;1993031507;   10;   5;eor
       2306;1993031514;   10;   6;eor
       2306;1993031521;   10;   6;eor
       2306;1993031607;   10;   6;eor
       2306;1993031614;   10;   6;eor
       2306;1993031621;   10;   6;eor
       2306;1993031707;   10;   6;eor
       2306;1993031714;   10;   6;eor
       2306;1993031721;   10;   6;eor
       2306;1993031807;   10;   6;eor
       2306;1993031814;   10;   6;eor
       2306;1993031821;   10;   6;eor
       2306;1993031907;   10;   6;eor
       2306;1993031914;   10;   6;eor
       2306;1993031921;   10;   6;eor
       2306;1993032007;   10;   6;eor
       2306;1993032014;   10;   7;eor
       2306;1993032021;   10;   6;eor
       2306;1993032107;   10;   6;eor
       2306;1993032114;   10;   6;eor
       2306;1993032121;   10;   6;eor
       2306;1993032207;   10;   6;eor
       2306;1993032214;   10;   6;eor
       2306;1993032221;   10;   6;eor
       2306;1993032307;   10;   6;eor
       2306;1993032314;   10;   6;eor
       2306;1993032321;   10;   6;eor
       2306;1993032407;   10;   6;eor
       2306;1993032414;   10;   7;eor
       2306;1993032421;   10;   6;eor
       2306;1993032507;   10;   6;eor
       2306;1993032514;   10;   7;eor
       2306;1993032521;   10;   7;eor
       2306;1993032607;   10;   7;eor
       2306;1993032614;   10;   7;eor
       2306;1993032621;   10;   7;eor
       2306;1993032707;   10;   7;eor
       2306;1993032714;   10;   7;eor
       2306;1993032721;   10;   6;eor
       2306;1993032807;   10;   6;eor
       2306;1993032814;   10;   7;eor
       2306;1993032821;   10;   6;eor
       2306;1993032907;   10;   6;eor
       2306;1993032914;   10;   7;eor
       2306;1993032921;   10;   6;eor
       2306;1993033007;   10;   6;eor
       2306;1993033014;   10;   7;eor
       2306;1993033021;   10;   7;eor
       2306;1993033107;   10;   6;eor
       2306;1993033114;   10;   7;eor
       2306;1993033121;   10;   6;eor
       2306;1993040107;   10;   6;eor
       2306;1993040114;   10;   7;eor
       2306;1993040121;   10;   6;eor
       2306;1993040207;   10;   6;eor
       2306;1993040214;   10;   7;eor
       2306;1993040221;   10;   7;eor
       2306;1993040307;   10;   3;eor
       2306;1993040314;   10;   5;eor
       2306;1993040321;   10;   6;eor
       2306;1993040407;   10;   6;eor
       2306;1993040414;   10;   6;eor
       2306;1993040421;   10;   6;eor
       2306;1993040507;   10;   6;eor
       2306;1993040514;   10;   7;eor
       2306;1993040521;   10;   6;eor
       2306;1993040607;   10;   6;eor
       2306;1993040614;   10;   6;eor
       2306;1993040621;   10;   6;eor
       2306;1993040707;   10;   3;eor
       2306;1993040714;   10;   6;eor
       2306;1993040721;   10;   6;eor
       2306;1993040807;   10;   6;eor
       2306;1993040814;   10;   6;eor
       2306;1993040821;   10;   6;eor
       2306;1993040907;   10;   6;eor
       2306;1993040914;   10;   6;eor
       2306;1993040921;   10;   7;eor
       2306;1993041007;   10;   6;eor
       2306;1993041014;   10;   6;eor
       2306;1993041021;   10;   7;eor
       2306;1993041107;   10;   7;eor
       2306;1993041114;   10;   7;eor
       2306;1993041121;   10;   7;eor
       2306;1993041207;   10;   6;eor
       2306;1993041214;   10;   6;eor
       2306;1993041221;   10;   6;eor
       2306;1993041307;   10;   6;eor
       2306;1993041314;   10;   6;eor
       2306;1993041321;   10;   6;eor
       2306;1993041407;   10;   6;eor
       2306;1993041414;   10;   6;eor
       2306;1993041421;   10;   6;eor
       2306;1993041507;   10;   6;eor
       2306;1993041514;   10;   7;eor
       2306;1993041521;   10;   6;eor
       2306;1993041607;   10;   6;eor
       2306;1993041614;   10;   7;eor
       2306;1993041621;   10;   6;eor
       2306;1993041707;   10;   6;eor
       2306;1993041714;   10;   6;eor
       2306;1993041721;   10;   6;eor
       2306;1993041807;   10;   6;eor
       2306;1993041814;   10;   6;eor
       2306;1993041821;   10;   7;eor
       2306;1993041907;   10;   6;eor
       2306;1993041914;   10;   7;eor
       2306;1993041921;   10;   7;eor
       2306;1993042007;   10;   6;eor
       2306;1993042014;   10;   7;eor
       2306;1993042021;   10;   6;eor
       2306;1993042107;   10;   6;eor
       2306;1993042114;   10;   7;eor
       2306;1993042121;   10;   6;eor
       2306;1993042207;   10;   6;eor
       2306;1993042214;   10;   7;eor
       2306;1993042221;   10;   7;eor
       2306;1993042307;   10;   6;eor
       2306;1993042314;   10;   7;eor
       2306;1993042321;   10;   6;eor
       2306;1993042407;   10;   6;eor
       2306;1993042414;   10;   7;eor
       2306;1993042421;   10;   7;eor
       2306;1993042507;   10;   6;eor
       2306;1993042514;   10;   6;eor
       2306;1993042521;   10;   6;eor
       2306;1993042607;   10;   6;eor
       2306;1993042614;   10;   7;eor
       2306;1993042621;   10;   6;eor
       2306;1993042707;   10;   6;eor
       2306;1993042714;   10;   7;eor
       2306;1993042721;   10;   6;eor
       2306;1993042807;   10;   6;eor
       2306;1993042814;   10;   7;eor
       2306;1993042821;   10;   6;eor
       2306;1993042907;   10;   6;eor
       2306;1993042914;   10;   7;eor
       2306;1993042921;   10;   6;eor
       2306;1993043007;   10;   6;eor
       2306;1993043014;   10;   7;eor
       2306;1993043021;   10;   6;eor
       2306;1993050107;   10;   6;eor
       2306;1993050114;   10;   7;eor
       2306;1993050121;   10;   7;eor
       2306;1993050207;   10;   6;eor
       2306;1993050214;   10;   6;eor
       2306;1993050221;   10;   6;eor
       2306;1993050307;   10;   6;eor
       2306;1993050314;   10;   7;eor
       2306;1993050321;   10;   7;eor
       2306;1993050407;   10;   6;eor
       2306;1993050414;   10;   6;eor
       2306;1993050421;   10;   6;eor
       2306;1993050507;   10;   6;eor
       2306;1993050514;   10;   7;eor
       2306;1993050521;   10;   7;eor
       2306;1993050607;   10;   6;eor
       2306;1993050614;   10;   7;eor
       2306;1993050621;   10;   7;eor
       2306;1993050707;   10;   6;eor
       2306;1993050714;   10;   7;eor
       2306;1993050721;   10;   6;eor
       2306;1993050807;   10;   7;eor
       2306;1993050814;   10;   7;eor
       2306;1993050821;   10;   6;eor
       2306;1993050907;   10;   6;eor
       2306;1993050914;   10;   7;eor
       2306;1993050921;   10;   7;eor
       2306;1993051007;   10;   6;eor
       2306;1993051014;   10;   7;eor
       2306;1993051021;   10;   7;eor
       2306;1993051107;   10;   6;eor
       2306;1993051114;   10;   7;eor
       2306;1993051121;   10;   6;eor
       2306;1993051207;   10;   6;eor
       2306;1993051214;   10;   7;eor
       2306;1993051221;   10;   6;eor
       2306;1993051307;   10;   6;eor
       2306;1993051314;   10;   6;eor
       2306;1993051321;   10;   6;eor
       2306;1993051407;   10;   6;eor
       2306;1993051414;   10;   6;eor
       2306;1993051421;   10;   6;eor
       2306;1993051507;   10;   6;eor
       2306;1993051514;   10;   6;eor
       2306;1993051521;   10;   6;eor
       2306;1993051607;   10;   6;eor
       2306;1993051614;   10;   7;eor
       2306;1993051621;   10;   6;eor
       2306;1993051707;   10;   6;eor
       2306;1993051714;   10;   7;eor
       2306;1993051721;   10;   7;eor
       2306;1993051807;   10;   6;eor
       2306;1993051814;   10;   7;eor
       2306;1993051821;   10;   7;eor
       2306;1993051907;   10;   6;eor
       2306;1993051914;   10;   7;eor
       2306;1993051921;   10;   7;eor
       2306;1993052007;   10;   6;eor
       2306;1993052014;   10;   7;eor
       2306;1993052021;   10;   7;eor
       2306;1993052107;   10;   6;eor
       2306;1993052114;   10;   6;eor
       2306;1993052121;   10;   6;eor
       2306;1993052207;   10;   6;eor
       2306;1993052214;   10;   6;eor
       2306;1993052221;   10;   6;eor
       2306;1993052307;   10;   6;eor
       2306;1993052314;   10;   6;eor
       2306;1993052321;   10;   6;eor
       2306;1993052407;   10;   2;eor
       2306;1993052414;   10;   2;eor
       2306;1993052421;   10;   6;eor
       2306;1993052507;   10;   6;eor
       2306;1993052514;   10;   6;eor
       2306;1993052521;   10;   6;eor
       2306;1993052607;   10;   6;eor
       2306;1993052614;   10;   7;eor
       2306;1993052621;   10;   7;eor
       2306;1993052707;   10;   6;eor
       2306;1993052714;   10;   6;eor
       2306;1993052721;   10;   6;eor
       2306;1993052807;   10;   6;eor
       2306;1993052814;   10;   7;eor
       2306;1993052821;   10;   6;eor
       2306;1993052907;   10;   6;eor
       2306;1993052914;   10;   7;eor
       2306;1993052921;   10;   6;eor
       2306;1993053007;   10;   6;eor
       2306;1993053014;   10;   7;eor
       2306;1993053021;   10;   6;eor
       2306;1993053107;   10;   6;eor
       2306;1993053114;   10;   6;eor
       2306;1993053121;   10;   6;eor
       2306;1993060107;   10;   6;eor
       2306;1993060114;   10;   7;eor
       2306;1993060121;   10;   6;eor
       2306;1993060207;   10;   6;eor
       2306;1993060214;   10;   7;eor
       2306;1993060221;   10;   6;eor
       2306;1993060307;   10;   6;eor
       2306;1993060314;   10;   7;eor
       2306;1993060321;   10;   6;eor
       2306;1993060407;   10;   7;eor
       2306;1993060414;   10;   7;eor
       2306;1993060421;   10;   6;eor
       2306;1993060507;   10;   7;eor
       2306;1993060514;   10;   6;eor
       2306;1993060521;   10;   6;eor
       2306;1993060607;   10;   6;eor
       2306;1993060614;   10;   7;eor
       2306;1993060621;   10;   6;eor
       2306;1993060707;   10;   6;eor
       2306;1993060714;   10;   7;eor
       2306;1993060721;   10;   6;eor
       2306;1993060807;   10;   6;eor
       2306;1993060814;   10;   7;eor
       2306;1993060821;   10;   6;eor
       2306;1993060907;   10;   6;eor
       2306;1993060914;   10;   7;eor
       2306;1993060921;   10;   6;eor
       2306;1993061007;   10;   6;eor
       2306;1993061014;   10;   6;eor
       2306;1993061021;   10;   6;eor
       2306;1993061107;   10;   6;eor
       2306;1993061114;   10;   6;eor
       2306;1993061121;   10;   6;eor
       2306;1993061207;   10;   6;eor
       2306;1993061214;   10;   7;eor
       2306;1993061221;   10;   6;eor
       2306;1993061307;   10;   6;eor
       2306;1993061314;   10;   7;eor
       2306;1993061321;   10;   6;eor
